12	0
37	0
42	0
39	0
22	0
27	0
29	0
32	0
36	0
32	0
40	0
44	0
42	0
45	0
46	0
47	0
44	0
44	0
51	0
44	0
42	0
42	0
43	0
42	0
43	0
43	0
45	0
43	0
43	0
43	0
45	0
44	0
45	0
45	0
47	0
44	0
43	0
43	0
45	0
44	0
45	0
45	0
47	0
45	0
45	0
45	0
46	0
45	0
46	0
46	0
49	0
45	0
43	0
43	0
45	0
44	0
45	0
45	0
47	0
45	0
45	0
45	0
46	0
45	0
46	0
46	0
49	0
46	0
45	0
45	0
49	0
67	0
75	0
55	0
